timestamp,temp_mean,heating_degree,cooling_degree
2015-01-04,2.8,15.2,0.0
2015-01-11,3.914285714285714,14.085714285714285,0.0
2015-01-18,4.8428571428571425,13.157142857142857,0.0
2015-01-25,0.05714285714285713,17.942857142857143,0.0
2015-02-01,1.4000000000000001,16.6,0.0
2015-02-08,-1.2285714285714284,19.228571428571428,0.0
2015-02-15,1.8,16.2,0.0
2015-02-22,2.1,15.900000000000002,0.0
2015-03-01,2.4285714285714284,15.571428571428571,0.0
2015-03-08,4.9142857142857155,13.085714285714285,0.0
2015-03-15,5.1000000000000005,12.9,0.0
2015-03-22,5.714285714285714,12.285714285714286,0.0
2015-03-29,7.014285714285713,10.985714285714286,0.0
2015-04-05,4.328571428571428,13.671428571428573,0.0
2015-04-12,8.685714285714285,9.314285714285715,0.0
2015-04-19,9.014285714285714,8.985714285714286,0.0
2015-04-26,11.385714285714286,6.614285714285715,0.0
2015-05-03,9.942857142857141,8.057142857142857,0.0
2015-05-10,14.685714285714285,3.357142857142857,0.04285714285714296
2015-05-17,12.514285714285716,5.485714285714286,0.0
2015-05-24,13.514285714285714,4.485714285714286,0.0
2015-05-31,13.785714285714286,4.214285714285714,0.0
2015-06-07,17.87142857142857,1.0857142857142856,0.9571428571428571
2015-06-14,17.942857142857143,1.0000000000000002,0.9428571428571431
2015-06-21,14.37142857142857,3.6285714285714286,0.0
2015-06-28,16.0,2.1,0.0999999999999999
2015-07-05,23.885714285714283,0.0,5.885714285714286
2015-07-12,18.942857142857143,0.9428571428571425,1.8857142857142857
2015-07-19,19.599999999999998,0.2999999999999997,1.9000000000000001
2015-07-26,20.37142857142857,0.2285714285714288,2.599999999999999
2015-08-02,17.37142857142857,1.1142857142857143,0.4857142857142855
2015-08-09,24.942857142857143,0.0,6.942857142857142
2015-08-16,25.085714285714285,0.0,7.0857142857142845
2015-08-23,20.12857142857143,0.0,2.128571428571429
2015-08-30,20.357142857142858,0.02857142857142847,2.3857142857142857
2015-09-06,17.642857142857142,2.1428571428571432,1.7857142857142858
2015-09-13,14.928571428571429,3.2000000000000006,0.12857142857142836
2015-09-20,16.371428571428574,1.7571428571428567,0.12857142857142886
2015-09-27,13.514285714285714,4.485714285714286,0.0
2015-10-04,11.799999999999999,6.2,0.0
2015-10-11,10.0,8.0,0.0
2015-10-18,6.428571428571429,11.571428571428571,0.0
2015-10-25,9.314285714285715,8.685714285714287,0.0
2015-11-01,8.414285714285715,9.585714285714285,0.0
2015-11-08,8.157142857142857,9.842857142857143,0.0
2015-11-15,11.328571428571427,6.671428571428571,0.0
2015-11-22,8.185714285714287,9.814285714285713,0.0
2015-11-29,2.1,15.9,0.0
2015-12-06,6.9,11.1,0.0
2015-12-13,6.057142857142857,11.942857142857141,0.0
2015-12-20,6.942857142857143,11.057142857142859,0.0
2015-12-27,9.914285714285715,8.085714285714285,0.0
2016-01-03,0.5142857142857145,17.485714285714288,0.0
2016-01-10,-3.228571428571428,21.228571428571428,0.0
2016-01-17,0.2285714285714286,17.771428571428572,0.0
2016-01-24,-3.542857142857143,21.542857142857144,0.0
2016-01-31,6.3999999999999995,11.6,0.0
2016-02-07,5.742857142857143,12.257142857142856,0.0
2016-02-14,4.171428571428572,13.828571428571427,0.0
2016-02-21,2.6285714285714286,15.37142857142857,0.0
2016-02-28,2.414285714285714,15.585714285714285,0.0
2016-03-06,2.6142857142857143,15.385714285714286,0.0
2016-03-13,2.6,15.4,0.0
2016-03-20,3.957142857142857,14.042857142857143,0.0
2016-03-27,6.014285714285714,11.985714285714286,0.0
2016-04-03,8.042857142857143,9.957142857142857,0.0
2016-04-10,10.5,7.5,0.0
2016-04-17,9.785714285714286,8.214285714285714,0.0
2016-04-24,7.428571428571429,10.571428571428571,0.0
2016-05-01,7.628571428571429,10.37142857142857,0.0
2016-05-08,13.700000000000001,4.3,0.0
2016-05-15,15.428571428571429,2.585714285714286,0.014285714285714488
2016-05-22,14.914285714285715,3.5285714285714285,0.44285714285714306
2016-05-29,17.728571428571428,1.0571428571428572,0.7857142857142857
2016-06-05,20.485714285714288,0.0,2.485714285714286
2016-06-12,18.04285714285714,0.5571428571428575,0.5999999999999999
2016-06-19,16.45714285714286,1.5428571428571431,0.0
2016-06-26,21.771428571428572,0.05714285714285694,3.828571428571429
2016-07-03,18.985714285714288,0.24285714285714274,1.2285714285714293
2016-07-10,18.75714285714286,0.5285714285714285,1.2857142857142858
2016-07-17,19.32857142857143,0.48571428571428604,1.8142857142857147
2016-07-24,21.728571428571428,0.0,3.728571428571429
2016-07-31,21.928571428571427,0.0,3.9285714285714284
2016-08-07,18.414285714285715,0.34285714285714314,0.7571428571428568
2016-08-14,17.82857142857143,1.3571428571428572,1.1857142857142853
2016-08-21,18.04285714285714,0.7714285714285712,0.8142857142857142
2016-08-28,22.728571428571428,0.0,4.728571428571428
2016-09-04,19.985714285714288,0.0,1.985714285714286
2016-09-11,20.12857142857143,0.27142857142857124,2.400000000000001
2016-09-18,21.457142857142856,0.21428571428571427,3.6714285714285713
2016-09-25,15.671428571428573,2.3285714285714287,0.0
2016-10-02,16.314285714285713,2.0142857142857142,0.3285714285714287
2016-10-09,10.714285714285714,7.285714285714286,0.0
2016-10-16,8.357142857142858,9.642857142857142,0.0
2016-10-23,8.057142857142857,9.942857142857141,0.0
2016-10-30,8.628571428571428,9.37142857142857,0.0
2016-11-06,6.285714285714286,11.714285714285714,0.0
2016-11-13,0.8428571428571429,17.157142857142855,0.0
2016-11-20,6.057142857142857,11.942857142857141,0.0
2016-11-27,4.714285714285714,13.285714285714286,0.0
2016-12-04,0.6428571428571429,17.357142857142858,0.0
2016-12-11,3.8857142857142857,14.114285714285714,0.0
2016-12-18,1.3714285714285714,16.62857142857143,0.0
2016-12-25,2.3428571428571425,15.657142857142857,0.0
2017-01-01,3.3714285714285714,14.62857142857143,0.0
2017-01-08,-2.085714285714286,20.085714285714285,0.0
2017-01-15,-0.7571428571428571,18.75714285714286,0.0
